id,occupancy_date,week_no,organization_name,shelter_name,shelter_city,facility_name,sector,occupancy,capacity
18767,25/06/2017,26,Fife House Foundation,Fife House Transitional Program,Toronto,Fife House - Denison Program,Co-ed,5,5
18768,25/06/2017,26,Fife House Foundation,Fife House Transitional Program,Toronto,Fife-Sherbourne Transitional Pgm,Co-ed,11,11
18769,25/06/2017,26,Fred Victor Centre,FV Women's Transition to Housing,Toronto,Fred Victor 389 Church Street,Women,23,23
18770,25/06/2017,26,Fred Victor Centre,FV Women's Transition to Housing,Toronto,Fred Victor T2H 386 Dundas St. E,Women,37,37
18771,25/06/2017,26,Fred Victor Centre,Fred Victor Women's Hostel,Toronto,FV Women's Hostel 86 Lombard,Women,4,4
18772,25/06/2017,26,Fred Victor Centre,Fred Victor Women's Hostel,Toronto,FV Women's Hostel 86 Lombard,Women,42,42
18773,25/06/2017,26,Fred Victor Centre,"Fred Victor, BUS",Toronto,Fred Victor BUS - 1161 Caledonia,Co-ed,10,10
18774,25/06/2017,26,Fred Victor Centre,"Fred Victor, BUS",Toronto,Fred Victor BUS - 1161 Caledonia,Co-ed,60,60
18775,25/06/2017,26,Good Shepherd Ministries,Good Shepherd Centre,Toronto,Barrett House,Men,5,5
18776,25/06/2017,26,Good Shepherd Ministries,Good Shepherd Centre,Toronto,Good Shepherd Centre,Men,70,70
18777,25/06/2017,26,Good Shepherd Ministries,Good Shepherd Centre,Toronto,Good Shepherd Centre,Men,24,25
18778,25/06/2017,26,Homes First Society,HFS - Kennedy Shelter,Toronto,HFS - 702 Kennedy Shelter,Women,59,60
18779,25/06/2017,26,Homes First Society,HFS - Savard's Womens' Shelter,Toronto,HFS - Savard's Womens' Shelter,Women,30,30
18780,25/06/2017,26,Homes First Society,HFS - Scarborough Shelter,Scarborough,HFS - Scarborough Shelter,Co-ed,67,67
18781,25/06/2017,26,Homes First Society,HFS - Strachan House,Toronto,HFS - Strachan House,Co-ed,2,5
18782,25/06/2017,26,Homes First Society,HFS - Strachan House,Toronto,HFS - Strachan House,Co-ed,82,83
18783,25/06/2017,26,Horizon for Youth,Horizons for Youth,Toronto,Horizons for Youth,Youth,44,45
18784,25/06/2017,26,Kennedy House Youth Services,Kennedy House Youth shelter,Toronto,Kennedy House Youth Shelter,Youth,33,33
18785,25/06/2017,26,Na-Me-Res (Native Men's Residence),Na-Me-Res,Toronto,Na-Me-Res 14 Vaughan Road,Men,71,71
18786,25/06/2017,26,Na-Me-Res (Native Men's Residence),Na-Me-Res,Toronto,Sagatay 26 Vaughan Road,Men,19,20
18787,25/06/2017,26,Native Child & Family Services Toronto,Eagles Nest Transition House,Toronto,Eagle's Nest Transistion House,Youth,11,12
18788,25/06/2017,26,Second Base (Scarborough) Youth Shelter,Second Base Youth Shelter,Scarborough,Second Base Youth Shelter,Youth,0,0
18789,25/06/2017,26,Second Base (Scarborough) Youth Shelter,Second Base Youth Shelter,Scarborough,Second Base Youth Shelter,Youth,0,0
18790,25/06/2017,26,Society of St.Vincent De Paul,SVDP - Amelie House,Toronto,SVDP - Amelie House,Women,20,20
18791,25/06/2017,26,Society of St.Vincent De Paul,SVDP - Elisa House,Toronto,SVDP - Elisa House,Women,40,40
18792,25/06/2017,26,Society of St.Vincent De Paul,SVDP - Mary's Home,Toronto,SVDP - Mary's Home,Women,6,6
18793,25/06/2017,26,Society of St.Vincent De Paul,SVDP - Mary's Home,Toronto,SVDP - Mary's Home,Women,38,38
18794,25/06/2017,26,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,Toronto,SVDP - St. Clare's Residence,Women,30,30
18795,25/06/2017,26,St. Simon's Shelter Inc.,St. Simon's Shelter,Toronto,St.Simon's 525 Bloor Street East,Men,5,5
18796,25/06/2017,26,St. Simon's Shelter Inc.,St. Simon's Shelter,Toronto,St.Simon's 525 Bloor Street East,Men,57,57
18797,25/06/2017,26,Street Haven At The Crossroads,Street Haven,Toronto,Street Haven - 87 Pembroke St,Women,46,46
18798,25/06/2017,26,Street Haven At The Crossroads,Street Haven,Toronto,Street Haven - 87 Pembroke St,Women,4,4
18799,25/06/2017,26,The MUC Shelter Corporation,Sojourn House,Toronto,Sojourn House,Families,93,76
18800,25/06/2017,26,The MUC Shelter Corporation,Sojourn House,Toronto,Sojourn House(Singles),Co-ed,81,81
18802,25/06/2017,26,The MUC Shelter Corporation,Sojourn House - Queens Drive,Toronto,Sojourn House - Queens Drive,Men,10,11
18803,25/06/2017,26,The Salvation Army of Canada,Salvation Army - Evangeline Res,Toronto,S.A. Evangeline Residence,Women,9,9
18804,25/06/2017,26,The Salvation Army of Canada,Salvation Army - Evangeline Res,Toronto,S.A. Evangeline Residence,Women,90,90
18805,25/06/2017,26,The Salvation Army of Canada,Salvation Army - Florence Booth,Toronto,Florence Booth - 723 Queen St. W,Women,3,4
18806,25/06/2017,26,The Salvation Army of Canada,Salvation Army - Florence Booth,Toronto,Florence Booth - 723 Queen St. W,Women,58,60
18807,25/06/2017,26,The Salvation Army of Canada,Salvation Army - Gateway,Toronto,S.A. Gateway - 107 Jarvis Street,Men,12,12
18808,25/06/2017,26,The Salvation Army of Canada,Salvation Army - Gateway,Toronto,S.A. Gateway - 107 Jarvis Street,Men,108,108
18809,25/06/2017,26,The Salvation Army of Canada,Salvation Army - Hope,Toronto,S.A. Hope - 167 College St,Men,0,0
18810,25/06/2017,26,YWCA Toronto,YWCA - Beatrice House,Toronto,YWCA - Beatrice House,Families,0,0
18811,25/06/2017,26,The Salvation Army of Canada,Salvation Army - Hope,Toronto,S.A. Hope - 167 College St,Men,0,0
18812,25/06/2017,26,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,45,45
18813,25/06/2017,26,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,18,18
18814,25/06/2017,26,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,267,270
18815,25/06/2017,26,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,10,10
18816,25/06/2017,26,The Scott Mission Inc.,Scott Mission Men's Ministry,Toronto,Scott Mission - 502 Spadina Ave,Men,19,19
18817,25/06/2017,26,The Scott Mission Inc.,Scott Mission Men's Ministry,Toronto,Scott Mission - 502 Spadina Ave,Men,53,53
18818,25/06/2017,26,Toronto Community Hostel,Toronto Community Hostel,Toronto,Tor. Comm. Hostel 191 Spadina Rd,Families,24,24
18819,25/06/2017,26,Turning Point Youth Services,Turning Point Youth Services,Toronto,Turning Point Youth Services,Youth,35,35
18820,25/06/2017,26,University Settlement,Univ Settlement House - OOTC,Toronto,U. Settlement OOTC-23 Grange Rd,Co-ed,75,75
18821,25/06/2017,26,University Settlement,Univ Settlement House - OOTC,Toronto,U. Settlement OOTC-23 Grange Rd,Co-ed,10,10
18822,25/06/2017,26,Woodgreen Red Door Family Shelter,Red Door Queen Street,Toronto,Red Door - 1430 Gerrad St E,Families,86,100
18823,25/06/2017,26,YMCA of Greater Toronto,YMCA House,Toronto,Yhouse - Vanauley,Youth,40,40
18824,25/06/2017,26,YMCA of Greater Toronto,YMCA Sprott House,Toronto,YMCA Sprott House Walmer Rd,Youth,25,25
18825,25/06/2017,26,YWCA Toronto,YWCA - First Stop Woodlawn,Toronto,YWCA-80 Woodlawn Av. E.-Women,Women,28,28
18826,25/06/2017,26,YWCA Toronto,YWCA - First Stop Woodlawn,Toronto,YWCA-80 Woodlawn Ave. E.-Youth,Youth,28,28
18827,25/06/2017,26,Youth Without Shelter,Youth Without Shelter,Etobicoke,Youth w/o Shelter Emerg Shelter,Youth,33,33
18828,25/06/2017,26,Youth Without Shelter,Youth Without Shelter,Etobicoke,Youth w/o Shltr Transitional Res,Youth,20,20
18829,26/06/2017,26,COSTI Immigrant Services,COSTI Reception Centre,Toronto,COSTI Quality Suite (Singles),Co-ed,34,40
18830,26/06/2017,26,COSTI Immigrant Services,COSTI Reception Centre,Toronto,COSTI Quality Suites (Fam),Families,186,171
18831,26/06/2017,26,COSTI Immigrant Services,COSTI Reception Centre,Toronto,COSTI Radisson Hotel,Families,132,200
18832,26/06/2017,26,COSTI Immigrant Services,COSTI Reception Centre,Toronto,COSTI Reception Centre,Co-ed,16,16
18833,26/06/2017,26,Christie Ossington Neighbourhood Centre,Christie Ossington Men's Hostel,Toronto,Christie Ossington Men's Hostel,Men,15,17
18834,26/06/2017,26,Christie Ossington Neighbourhood Centre,Christie Ossington Men's Hostel,Toronto,Christie Ossington Men's Hostel,Men,63,63
18835,26/06/2017,26,Christie Ossington Neighbourhood Centre,Christie Ossington Men's Hostel,Toronto,Christie Ossington South Hostel,Men,30,30
18836,26/06/2017,26,"Christie Refugee Welcome Centre, Inc.",Christie Refugee Welcome Centre,Toronto,Christie Refugee Welcome Centre,Families,72,76
18837,26/06/2017,26,City of Toronto,Birchmount Residence,Toronto,Birchmount Res 1673 Kingston Rd,Men,60,60
18838,26/06/2017,26,City of Toronto,Birkdale Residence,Toronto,Birkdale Residence,Families,155,160
18839,26/06/2017,26,City of Toronto,Robertson House,Toronto,Robertson House,Families,101,90
18840,26/06/2017,26,City of Toronto,Birkdale Residence,Toronto,Birkdale Residence Motel (Fam),Families,165,205
18841,26/06/2017,26,City of Toronto,Birkdale Residence,Toronto,Birkdale Residence Motel (Men's),Men,24,36
18842,26/06/2017,26,City of Toronto,Downsview Dells,Toronto,Downsview Dells 1651 Sheppard W,Men,27,28
18843,26/06/2017,26,City of Toronto,Family Residence,Toronto,Family Residence - AL site,Families,0,0
18844,26/06/2017,26,City of Toronto,Family Residence,Toronto,Family Residence - CoEd Building,Co-ed,6,40
18845,26/06/2017,26,City of Toronto,Family Residence,Toronto,Family Residence - GA Site,Families,0,0
18846,26/06/2017,26,City of Toronto,Family Residence,Toronto,Family Residence - ID Site,Families,0,0
18847,26/06/2017,26,City of Toronto,Family Residence,Toronto,Family Residence - LI Site,Families,199,252
18848,26/06/2017,26,City of Toronto,Family Residence,Toronto,Family Residence - MA Site,Families,50,48
18849,26/06/2017,26,City of Toronto,Family Residence,Toronto,Family Residence - Main Building,Families,144,110
18850,26/06/2017,26,City of Toronto,Family Residence,Toronto,Family Residence - Roycroft Site,Families,46,50
18851,26/06/2017,26,City of Toronto,Family Residence,Toronto,Family Residence - TO,Families,80,20
18852,26/06/2017,26,City of Toronto,Fort York Residence,Toronto,Fort York Res 38 Bathurst St.,Men,19,21
18853,26/06/2017,26,City of Toronto,Fort York Residence,Toronto,Fort York Res 38 Bathurst St.,Men,74,74
18854,26/06/2017,26,City of Toronto,Fort York Residence,Toronto,Fort York Res 38 Bathurst St.,Men,24,24
18855,26/06/2017,26,City of Toronto,S2H Assessment and Referral Ctre,Toronto,COTA,Men,2,2
18856,26/06/2017,26,City of Toronto,S2H Assessment and Referral Ctre,Toronto,S2H Assessment and Referral Ctre,Co-ed,36,40
18857,26/06/2017,26,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,28,28
18858,26/06/2017,26,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,27,27
18859,26/06/2017,26,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,64,71
18860,26/06/2017,26,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,232,240
18862,26/06/2017,26,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,39,52
18863,26/06/2017,26,City of Toronto,Seaton House,Toronto,Seaton House - 339 George Street,Men,80,89
18864,26/06/2017,26,City of Toronto,Women's Residence,Toronto,Womens' Res - 63 Bellwoods Ave.,Women,10,10
18865,26/06/2017,26,City of Toronto,Women's Residence,Toronto,Womens' Res - 674 Dundas St. W,Women,12,23
18866,26/06/2017,26,City of Toronto,Women's Residence,Toronto,Womens' Res - 674 Dundas St. W,Women,101,103
18867,26/06/2017,26,Cornerstone Place,Cornerstone Place,Toronto,Cornerstone 616 Vaughan Rd.,Men,50,50
18868,26/06/2017,26,Covenant House Toronto,Covenant House,Toronto,Covenant House-20 Gerrard St. E.,Youth,2,2
18869,26/06/2017,26,Covenant House Toronto,Covenant House,Toronto,Covenant House-20 Gerrard St. E.,Youth,89,94
18870,26/06/2017,26,Covenant House Toronto,Covenant House,Toronto,Covenant House-21 McGill Street,Youth,24,28
18871,26/06/2017,26,Dixon Hall,Dixon Hall - Heyworth House,Toronto,Dixon Hall - Heyworth House,Co-ed,9,9
18872,26/06/2017,26,Dixon Hall,Dixon Hall - Heyworth House,Toronto,Dixon Hall - Heyworth House,Co-ed,74,74
18873,26/06/2017,26,Dixon Hall,Dixon Hall - Schoolhouse,Toronto,Dixon Hall-School House,Men,40,40
18874,26/06/2017,26,Eva's Initiatives,Eva's Phoenix,Toronto,Eva's Phoenix,Youth,50,50
18875,26/06/2017,26,Eva's Initiatives,Eva's Place,North York,Eva's Place,Youth,40,40
18876,26/06/2017,26,Eva's Initiatives,Eva's Satellite,North York,Eva's Satellite,Youth,32,32
18877,26/06/2017,26,Eva's Initiatives,Eva's Satellite,North York,Eva's Satellite,Youth,1,1
18878,26/06/2017,26,Fife House Foundation,Fife House Transitional Program,Toronto,Fife House - Denison Program,Co-ed,5,5
18879,26/06/2017,26,Fife House Foundation,Fife House Transitional Program,Toronto,Fife-Sherbourne Transitional Pgm,Co-ed,11,11
18880,26/06/2017,26,Fred Victor Centre,FV Women's Transition to Housing,Toronto,Fred Victor 389 Church Street,Women,23,23
18881,26/06/2017,26,Fred Victor Centre,FV Women's Transition to Housing,Toronto,Fred Victor T2H 386 Dundas St. E,Women,37,37
18882,26/06/2017,26,Fred Victor Centre,Fred Victor Women's Hostel,Toronto,FV Women's Hostel 86 Lombard,Women,4,4
18883,26/06/2017,26,Fred Victor Centre,Fred Victor Women's Hostel,Toronto,FV Women's Hostel 86 Lombard,Women,42,42
18884,26/06/2017,26,Fred Victor Centre,"Fred Victor, BUS",Toronto,Fred Victor BUS - 1161 Caledonia,Co-ed,10,10
18885,26/06/2017,26,Fred Victor Centre,"Fred Victor, BUS",Toronto,Fred Victor BUS - 1161 Caledonia,Co-ed,60,60
18886,26/06/2017,26,Good Shepherd Ministries,Good Shepherd Centre,Toronto,Barrett House,Men,5,5
18887,26/06/2017,26,Good Shepherd Ministries,Good Shepherd Centre,Toronto,Good Shepherd Centre,Men,70,70
18888,26/06/2017,26,Good Shepherd Ministries,Good Shepherd Centre,Toronto,Good Shepherd Centre,Men,24,25
18889,26/06/2017,26,Homes First Society,HFS - Kennedy Shelter,Toronto,HFS - 702 Kennedy Shelter,Women,58,60
18890,26/06/2017,26,Homes First Society,HFS - Savard's Womens' Shelter,Toronto,HFS - Savard's Womens' Shelter,Women,30,30
18891,26/06/2017,26,Homes First Society,HFS - Scarborough Shelter,Scarborough,HFS - Scarborough Shelter,Co-ed,67,67
18892,26/06/2017,26,St. Simon's Shelter Inc.,St. Simon's Shelter,Toronto,St.Simon's 525 Bloor Street East,Men,57,57
18893,26/06/2017,26,Homes First Society,HFS - Strachan House,Toronto,HFS - Strachan House,Co-ed,2,5
18894,26/06/2017,26,Homes First Society,HFS - Strachan House,Toronto,HFS - Strachan House,Co-ed,82,83
18895,26/06/2017,26,Horizon for Youth,Horizons for Youth,Toronto,Horizons for Youth,Youth,42,45
18896,26/06/2017,26,Kennedy House Youth Services,Kennedy House Youth shelter,Toronto,Kennedy House Youth Shelter,Youth,33,33
18897,26/06/2017,26,Na-Me-Res (Native Men's Residence),Na-Me-Res,Toronto,Na-Me-Res 14 Vaughan Road,Men,69,71
18898,26/06/2017,26,Na-Me-Res (Native Men's Residence),Na-Me-Res,Toronto,Sagatay 26 Vaughan Road,Men,19,20
18899,26/06/2017,26,Native Child & Family Services Toronto,Eagles Nest Transition House,Toronto,Eagle's Nest Transistion House,Youth,11,12
18900,26/06/2017,26,Second Base (Scarborough) Youth Shelter,Second Base Youth Shelter,Scarborough,Second Base Youth Shelter,Youth,0,0
18901,26/06/2017,26,Second Base (Scarborough) Youth Shelter,Second Base Youth Shelter,Scarborough,Second Base Youth Shelter,Youth,0,0
18902,26/06/2017,26,Society of St.Vincent De Paul,SVDP - Amelie House,Toronto,SVDP - Amelie House,Women,20,20
18903,26/06/2017,26,Society of St.Vincent De Paul,SVDP - Elisa House,Toronto,SVDP - Elisa House,Women,40,40
18904,26/06/2017,26,Society of St.Vincent De Paul,SVDP - Mary's Home,Toronto,SVDP - Mary's Home,Women,6,6
18905,26/06/2017,26,Society of St.Vincent De Paul,SVDP - Mary's Home,Toronto,SVDP - Mary's Home,Women,37,38
18906,26/06/2017,26,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,Toronto,SVDP - St. Clare's Residence,Women,30,30
18907,26/06/2017,26,St. Simon's Shelter Inc.,St. Simon's Shelter,Toronto,St.Simon's 525 Bloor Street East,Men,5,5
18908,26/06/2017,26,Street Haven At The Crossroads,Street Haven,Toronto,Street Haven - 87 Pembroke St,Women,46,46
18909,26/06/2017,26,Street Haven At The Crossroads,Street Haven,Toronto,Street Haven - 87 Pembroke St,Women,4,4
18910,26/06/2017,26,The MUC Shelter Corporation,Sojourn House,Toronto,Sojourn House,Families,93,76
18911,26/06/2017,26,The MUC Shelter Corporation,Sojourn House,Toronto,Sojourn House(Singles),Co-ed,81,81
18912,26/06/2017,26,The MUC Shelter Corporation,Sojourn House - Queens Drive,Toronto,Sojourn House - Queens Drive,Men,10,11
18913,26/06/2017,26,The Salvation Army of Canada,Salvation Army - Evangeline Res,Toronto,S.A. Evangeline Residence,Women,9,9
18915,26/06/2017,26,The Salvation Army of Canada,Salvation Army - Evangeline Res,Toronto,S.A. Evangeline Residence,Women,90,90
18916,26/06/2017,26,The Salvation Army of Canada,Salvation Army - Florence Booth,Toronto,Florence Booth - 723 Queen St. W,Women,3,4
18917,26/06/2017,26,The Salvation Army of Canada,Salvation Army - Florence Booth,Toronto,Florence Booth - 723 Queen St. W,Women,60,60
18918,26/06/2017,26,The Salvation Army of Canada,Salvation Army - Gateway,Toronto,S.A. Gateway - 107 Jarvis Street,Men,12,12
18919,26/06/2017,26,The Salvation Army of Canada,Salvation Army - Gateway,Toronto,S.A. Gateway - 107 Jarvis Street,Men,108,108
18920,26/06/2017,26,The Salvation Army of Canada,Salvation Army - Hope,Toronto,S.A. Hope - 167 College St,Men,0,0
18921,26/06/2017,26,The Salvation Army of Canada,Salvation Army - Hope,Toronto,S.A. Hope - 167 College St,Men,0,0
18922,26/06/2017,26,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,45,45
18923,26/06/2017,26,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,18,18
18924,26/06/2017,26,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,270,270
18925,26/06/2017,26,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Toronto,S.A. Maxwell Meighen Centre,Men,10,10
18926,26/06/2017,26,The Scott Mission Inc.,Scott Mission Men's Ministry,Toronto,Scott Mission - 502 Spadina Ave,Men,18,19
18927,26/06/2017,26,The Scott Mission Inc.,Scott Mission Men's Ministry,Toronto,Scott Mission - 502 Spadina Ave,Men,53,53
18928,26/06/2017,26,Toronto Community Hostel,Toronto Community Hostel,Toronto,Tor. Comm. Hostel 191 Spadina Rd,Families,24,24
18929,26/06/2017,26,Turning Point Youth Services,Turning Point Youth Services,Toronto,Turning Point Youth Services,Youth,33,35
18930,26/06/2017,26,University Settlement,Univ Settlement House - OOTC,Toronto,U. Settlement OOTC-23 Grange Rd,Co-ed,0,75
18931,26/06/2017,26,University Settlement,Univ Settlement House - OOTC,Toronto,U. Settlement OOTC-23 Grange Rd,Co-ed,0,10
18932,26/06/2017,26,Woodgreen Red Door Family Shelter,Red Door Queen Street,Toronto,Red Door - 1430 Gerrad St E,Families,96,100
18933,26/06/2017,26,YMCA of Greater Toronto,YMCA House,Toronto,Yhouse - Vanauley,Youth,38,40
